"","date","site","species","subject_site","age","cup_distance","task_experience","board_size","test_situation","session","block","trial","condition","hiding_location","pick","secondary_pick","correct","researcher","comment"
"586",20180423,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",1,3,7,"long","2",1,"-",0,"voelter",NA
"587",20180423,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",1,3,8,"long","3",1,"-",0,"voelter",NA
"588",20180423,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",1,3,9,"long","1",1,"-",1,"voelter",NA
"589",20180426,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",2,1,10,"long","1",1,"-",1,"voelter",NA
"590",20180426,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",2,1,11,"long","3",1,"-",0,"voelter",NA
"591",20180426,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",2,1,12,"long","2",1,"-",0,"voelter",NA
"592",20180426,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",2,2,13,"medium","1",1,"-",1,"voelter",NA
"593",20180426,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",2,2,14,"medium","3",3,"-",1,"voelter",NA
"594",20180426,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",2,2,15,"medium","2",2,"-",1,"voelter",NA
"595",20180426,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",2,3,16,"short","2",2,"-",1,"voelter",NA
"596",20180426,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",2,3,17,"short","3",3,"-",1,"voelter",NA
"597",20180426,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",2,3,18,"short","1",1,"-",1,"voelter",NA
"598",20180510,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",3,1,19,"short","3",3,"-",1,"voelter",NA
"599",20180510,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",3,1,20,"short","1",1,"-",1,"voelter",NA
"600",20180510,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",3,1,21,"short","2",2,"-",1,"voelter",NA
"601",20180510,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",3,2,22,"long","3",2,"-",0,"voelter",NA
"602",20180510,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",3,2,23,"long","2",2,"-",1,"voelter",NA
"603",20180510,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",3,2,24,"long","1",2,"-",0,"voelter",NA
"604",20180510,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",3,3,25,"medium","2",2,"-",1,"voelter","wanted to leave, came back after a few minutes, session continued"
"605",20180510,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",3,3,26,"medium","1",1,"-",1,"voelter",NA
"606",20180510,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",3,3,27,"medium","3",2,"-",0,"voelter",NA
"607",20180601,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",4,1,28,"long","2",1,"-",0,"voelter","wanted to leave after this trial"
"608",20180611,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",5,1,29,"long","3",3,"-",1,"voelter",NA
"609",20180611,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",5,1,30,"long","1",1,"-",1,"voelter",NA
"610",20180611,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",5,2,31,"short","1",1,"-",1,"voelter",NA
"611",20180611,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",5,2,32,"short","2",2,"-",1,"voelter",NA
"612",20180611,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",5,2,33,"short","3",3,"-",1,"voelter",NA
"613",20180611,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",5,3,34,"medium","2",2,"-",1,"voelter","wanted to leave after this trial"
"614",20180702,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",6,3,35,"medium","3",3,"-",1,"voelter",NA
"615",20180702,"edinburgh","brown_capuchin_monkey","pedra_edi",10,11,"yes",60,"single",6,3,36,"medium","1",1,"-",1,"voelter",NA
"616",20180413,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",1,1,1,"medium","2",2,"-",1,"voelter",NA
"617",20180413,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",1,1,2,"medium","3",3,"-",1,"voelter",NA
"618",20180413,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",1,1,3,"medium","1",3,"-",0,"voelter",NA
"619",20180413,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",1,2,4,"long","3",3,"-",1,"voelter",NA
"620",20180413,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",1,2,5,"long","2",3,"-",0,"voelter",NA
"621",20180413,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",1,2,6,"long","1",3,"-",0,"voelter",NA
"622",20180413,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",1,3,7,"short","3",3,"-",1,"voelter",NA
"623",20180413,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",1,3,8,"short","2",2,"-",1,"voelter",NA
"624",20180413,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",1,3,9,"short","1",3,"-",0,"voelter",NA
"625",20180423,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",2,1,10,"medium","2",3,"-",0,"voelter",NA
"626",20180423,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",2,1,11,"medium","3",2,"-",0,"voelter",NA
"627",20180423,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",2,1,12,"medium","1",2,"3",0,"voelter",NA
"628",20180423,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",2,2,13,"short","1",2,"-",0,"voelter","ambiguous choice of 2 and 3"
"629",20180423,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",2,2,14,"short","3",3,"-",1,"voelter","ambiguous choice of 2 and 3"
"630",20180423,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",2,2,15,"short","2",3,"-",0,"voelter",NA
"631",20180423,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",2,3,16,"long","3",3,"-",1,"voelter",NA
"632",20180423,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",2,3,17,"long","1",3,"-",0,"voelter",NA
"633",20180423,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",2,3,18,"long","2",2,"3",1,"voelter",NA
"634",20180430,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",3,1,19,"short","3",3,"-",1,"voelter",NA
"635",20180430,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",3,1,20,"short","1",3,"-",0,"voelter",NA
"636",20180430,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",3,1,21,"short","2",2,"-",1,"voelter",NA
"637",20180430,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",3,2,22,"medium","2",2,"-",1,"voelter",NA
"638",20180430,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",3,2,23,"medium","3",3,"-",1,"voelter",NA
"639",20180430,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",3,2,24,"medium","1",3,"-",0,"voelter",NA
"640",20180430,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",3,3,25,"long","3",2,"-",0,"voelter",NA
"641",20180430,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",3,3,26,"long","2",3,"-",0,"voelter",NA
"642",20180430,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",3,3,27,"long","1",3,"-",0,"voelter",NA
"643",20180524,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",4,1,28,"long","1",3,"-",0,"voelter","wanted to leave after this trial"
"644",20180702,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",5,1,29,"long","2",2,"-",1,"voelter",NA
"645",20180702,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",5,1,30,"long","3",2,"-",0,"voelter",NA
"646",20180702,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",5,2,31,"medium","1",2,"-",0,"voelter","wanted to leave after this trial"
"647",20180702,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",6,2,32,"medium","2",3,"-",0,"voelter",NA
"648",20180702,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",6,2,33,"medium","3",2,"-",0,"voelter",NA
"649",20180702,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",6,3,34,"short","3",2,"-",0,"voelter",NA
"650",20180702,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",6,3,35,"short","2",2,"-",1,"voelter",NA
"651",20180702,"edinburgh","brown_capuchin_monkey","figo_edi",12,11,"yes",60,"single",6,3,36,"short","1",1,"-",1,"voelter",NA
"652",20180411,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",1,1,1,"long","2",2,"-",1,"voelter",NA
"653",20180411,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",1,1,2,"long","1",1,"-",1,"voelter","trial repeated. Did not make a response in first attempt within 1 min"
"654",20180413,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",2,1,3,"long","3",3,"-",1,"voelter","session stopped, he stopped participating"
"655",20180413,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",2,2,4,"medium","3",2,"3",0,"voelter",NA
"656",20180413,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",2,2,5,"medium","1",1,"-",1,"voelter",NA
"657",20180413,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",2,2,6,"medium","2",2,"-",1,"voelter",NA
"658",20180413,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",2,3,7,"short","2",2,"-",1,"voelter",NA
"659",20180413,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",2,3,8,"short","3",3,"-",1,"voelter",NA
"660",20180413,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",2,3,9,"short","1",1,"-",1,"voelter",NA
"661",20180423,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",3,1,10,"medium","3",2,"-",0,"voelter",NA
"662",20180423,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",3,1,11,"medium","1",1,"-",1,"voelter",NA
"663",20180423,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",3,1,12,"medium","2",2,"-",1,"voelter",NA
"664",20180423,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",3,2,13,"short","1",1,"-",1,"voelter",NA
"665",20180423,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",3,2,14,"short","2",2,"-",1,"voelter",NA
"666",20180423,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",3,2,15,"short","3",3,"-",1,"voelter",NA
"667",20180423,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",3,3,16,"long","3",3,"-",1,"voelter",NA
"668",20180423,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",3,3,17,"long","2",3,"-",0,"voelter",NA
"669",20180423,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",3,3,18,"long","1",2,"-",0,"voelter",NA
"670",20180503,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",4,1,19,"short","1",1,"-",1,"voelter",NA
"671",20180503,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",4,1,20,"short","2",2,"-",1,"voelter",NA
"672",20180503,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",4,1,21,"short","3",3,"-",1,"voelter",NA
"673",20180503,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",4,2,22,"medium","2",2,"-",1,"voelter",NA
"674",20180503,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",4,2,23,"medium","1",1,"-",1,"voelter",NA
"675",20180503,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",4,2,24,"medium","3",2,"-",0,"voelter",NA
"676",20180503,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",4,3,25,"long","2",1,"-",0,"voelter",NA
"677",20180503,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",4,3,26,"long","3",2,"-",0,"voelter",NA
"678",20180503,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",4,3,27,"long","1",1,"-",1,"voelter",NA
"679",20180530,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",5,1,28,"long","2",2,"-",1,"voelter",NA
"680",20180530,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",5,1,29,"long","3",3,"-",1,"voelter",NA
"681",20180530,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",5,1,30,"long","1",1,"-",1,"voelter",NA
"682",20180530,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",5,2,31,"short","3",3,"-",1,"voelter",NA
"683",20180530,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",5,2,32,"short","1",1,"-",1,"voelter",NA
"684",20180530,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",5,2,33,"short","2",2,"-",1,"voelter",NA
"685",20180530,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",5,3,34,"medium","1",1,"-",1,"voelter",NA
"686",20180530,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",5,3,35,"medium","3",1,"-",0,"voelter",NA
"687",20180530,"edinburgh","brown_capuchin_monkey","rufo_edi",8,11,"yes",60,"single",5,3,36,"medium","2",1,"-",0,"voelter",NA
"688",20180412,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",1,1,1,"medium","3",3,"-",1,"voelter",NA
"689",20180412,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",1,1,2,"medium","2",2,"-",1,"voelter",NA
"690",20180412,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",1,1,3,"medium","1",1,"-",1,"voelter",NA
"691",20180412,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",1,2,4,"long","1",1,"-",1,"voelter",NA
"692",20180412,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",1,2,5,"long","3",2,"-",0,"voelter",NA
"693",20180412,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",1,2,6,"long","2",1,"-",0,"voelter",NA
"694",20180412,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",1,3,7,"short","2",1,"-",0,"voelter",NA
"695",20180412,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",1,3,8,"short","1",2,"-",0,"voelter",NA
"696",20180412,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",1,3,9,"short","3",3,"-",1,"voelter",NA
"697",20180413,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",2,1,10,"long","1",2,"-",0,"voelter",NA
"698",20180413,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",2,1,11,"long","2",3,"-",0,"voelter",NA
"699",20180413,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",2,1,12,"long","3",2,"-",0,"voelter",NA
"700",20180413,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",2,2,13,"medium","3",2,"-",0,"voelter",NA
"701",20180413,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",2,2,14,"medium","2",2,"-",1,"voelter",NA
"702",20180413,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",2,2,15,"medium","1",2,"-",0,"voelter",NA
"703",20180413,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",2,3,16,"short","3",3,"-",1,"voelter",NA
"704",20180413,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",2,3,17,"short","1",2,"-",0,"voelter",NA
"705",20180501,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",3,3,18,"short","2",2,"-",1,"voelter","did not make a response, wanted to leave the cubicle, session 2 stopped"
"706",20180501,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",3,1,19,"short","1",1,"-",1,"voelter",NA
"707",20180501,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",3,1,20,"short","3",3,"-",1,"voelter",NA
"708",20180501,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",3,1,21,"short","2",2,"-",1,"voelter",NA
"709",20180501,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",3,2,22,"medium","2",2,"-",1,"voelter",NA
"710",20180501,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",3,2,23,"medium","3",2,"-",0,"voelter",NA
"711",20180501,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",3,2,24,"medium","1",2,"-",0,"voelter",NA
"712",20180501,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",3,3,25,"long","1",3,"-",0,"voelter",NA
"713",20180501,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",3,3,26,"long","3",1,"-",0,"voelter",NA
"714",20180501,"edinburgh","brown_capuchin_monkey","mekoe_edi",10,11,"yes",60,"single",3,3,27,"long","2",2,"-",1,"voelter",NA
"715",20180412,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",1,1,1,"short","1",1,"-",1,"voelter",NA
"716",20180412,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",1,1,2,"short","3",3,"-",1,"voelter",NA
"717",20180412,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",1,1,3,"short","2",2,"-",1,"voelter",NA
"718",20180412,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",1,2,4,"long","3",2,"-",0,"voelter",NA
"719",20180412,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",1,2,5,"long","2",2,"-",1,"voelter",NA
"720",20180412,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",1,2,6,"long","1",2,"-",0,"voelter",NA
"721",20180412,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",1,3,7,"medium","1",2,"-",0,"voelter",NA
"722",20180412,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",1,3,8,"medium","2",2,"-",1,"voelter",NA
"723",20180412,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",1,3,9,"medium","3",2,"3",0,"voelter",NA
"724",20180413,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",2,1,10,"long","1",3,"-",0,"voelter",NA
"725",20180413,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",2,1,11,"long","3",3,"-",1,"voelter",NA
"726",20180413,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",2,1,12,"long","2",2,"-",1,"voelter",NA
"727",20180413,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",2,2,13,"medium","1",2,"-",0,"voelter",NA
"728",20180413,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",2,2,14,"medium","2",3,"-",0,"voelter",NA
"729",20180413,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",2,2,15,"medium","3",3,"-",1,"voelter",NA
"730",20180413,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",2,3,16,"short","1",1,"-",1,"voelter",NA
"731",20180413,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",2,3,17,"short","2",2,"-",1,"voelter",NA
"732",20180413,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",2,3,18,"short","3",3,"-",1,"voelter",NA
"733",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",3,1,19,"long","1",3,"-",0,"voelter",NA
"734",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",3,1,20,"long","2",2,"-",1,"voelter",NA
"735",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",3,1,21,"long","3",3,"-",1,"voelter",NA
"736",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",3,2,22,"short","3",3,"-",1,"voelter",NA
"737",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",3,2,23,"short","1",2,"-",0,"voelter",NA
"738",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",3,2,24,"short","2",2,"-",1,"voelter",NA
"739",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",3,3,25,"medium","2",3,"-",0,"voelter",NA
"740",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",3,3,26,"medium","1",2,"-",0,"voelter",NA
"741",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",3,3,27,"medium","3",3,"-",1,"voelter",NA
"742",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",4,1,28,"medium","3",3,"-",1,"voelter",NA
"743",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",4,1,29,"medium","2",2,"-",1,"voelter",NA
"744",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",4,1,30,"medium","1",3,"-",0,"voelter",NA
"745",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",4,2,31,"long","3",2,"3",0,"voelter",NA
"746",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",4,2,32,"long","1",2,"-",0,"voelter",NA
"747",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",4,2,33,"long","2",2,"3",0,"voelter",NA
"748",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",4,3,34,"short","3",3,"-",1,"voelter",NA
"749",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",4,3,35,"short","2",2,"-",1,"voelter",NA
"750",20180423,"edinburgh","brown_capuchin_monkey","ximo_edi",8,11,"yes",60,"single",4,3,36,"short","1",2,"3",0,"voelter",NA
"751",20180412,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",1,1,1,"medium","2",1,"2",0,"voelter",NA
"752",20180412,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",1,1,2,"medium","1",1,"-",1,"voelter",NA
"753",20180412,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",1,1,3,"medium","3",3,"-",1,"voelter",NA
"754",20180412,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",1,2,4,"long","2",1,"-",0,"voelter",NA
"755",20180412,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",1,2,5,"long","3",2,"3",0,"voelter",NA
"756",20180412,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",1,2,6,"long","1",2,"-",0,"voelter",NA
"757",20180412,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",1,3,7,"short","1",1,"-",1,"voelter",NA
"758",20180412,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",1,3,8,"short","2",2,"-",1,"voelter",NA
"759",20180412,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",1,3,9,"short","3",3,"-",1,"voelter",NA
"760",20180413,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",2,1,10,"short","1",1,"-",1,"voelter",NA
"761",20180413,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",2,1,11,"short","2",2,"-",1,"voelter",NA
"762",20180413,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",2,1,12,"short","3",3,"-",1,"voelter",NA
"763",20180413,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",2,2,13,"long","2",3,"-",0,"voelter",NA
"764",20180413,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",2,2,14,"long","1",3,"-",0,"voelter",NA
"765",20180413,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",2,2,15,"long","3",3,"-",1,"voelter",NA
"766",20180413,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",2,3,16,"medium","1",3,"-",0,"voelter",NA
"767",20180413,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",2,3,17,"medium","2",3,"-",0,"voelter",NA
"768",20180413,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",2,3,18,"medium","3",3,"-",1,"voelter",NA
"769",20180423,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",3,1,19,"long","1",3,"-",0,"voelter",NA
"770",20180423,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",3,1,20,"long","2",3,"-",0,"voelter",NA
"771",20180423,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",3,1,21,"long","3",3,"-",1,"voelter",NA
"772",20180423,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",3,2,22,"medium","2",3,"-",0,"voelter",NA
"773",20180423,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",3,2,23,"medium","3",3,"-",1,"voelter",NA
"774",20180423,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",3,2,24,"medium","1",3,"-",0,"voelter",NA
"775",20180423,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",3,3,25,"short","2",3,"-",0,"voelter",NA
"776",20180423,"edinburgh","brown_capuchin_monkey","alba_edi",6,11,"yes",60,"single",3,3,26,"short","1",3,"-",0,"voelter",NA
