site,species,subject_site,age,cup_distance,task_experience,board_size,test_situation,session,block,trial,condition,hiding_location,pick,correct,researcher,life_expectancy,norm_age
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,1,3,7,long,2,2,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,1,3,8,long,3,3,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,1,3,9,long,1,1,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,2,1,10,short,2,2,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,2,1,11,short,3,3,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,2,1,12,short,1,1,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,2,2,13,long,3,3,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,2,2,14,long,2,2,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,2,2,15,long,1,1,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,2,3,16,medium,1,1,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,2,3,17,medium,3,3,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,2,3,18,medium,2,2,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,3,1,19,short,2,2,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,3,1,20,short,3,3,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,3,1,21,short,1,1,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,3,2,22,long,1,1,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,3,2,23,long,2,1,0,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,3,2,24,long,3,3,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,3,3,25,medium,1,1,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,3,3,26,medium,3,3,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,3,3,27,medium,2,2,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,4,1,28,long,2,2,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,4,1,29,long,3,3,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,4,1,30,long,1,1,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,4,2,31,short,1,1,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,4,2,32,short,3,3,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,4,2,33,short,2,2,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,4,3,34,medium,1,1,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,4,3,35,medium,3,3,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Bambari_LZ,17,29,yes,78,single,4,3,36,medium,2,2,1,Alex Sánchez-Amaro,59.4,-0.18000928860446205
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,1,1,1,short,2,2,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,1,1,2,short,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,1,1,3,short,1,1,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,1,2,4,long,1,1,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,1,2,5,long,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,1,2,6,long,2,3,0,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,1,3,7,medium,1,2,0,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,1,3,8,medium,2,2,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,1,3,9,medium,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,2,1,10,long,1,2,0,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,2,1,11,long,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,2,1,12,long,2,3,0,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,2,2,13,short,2,2,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,2,2,14,short,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,2,2,15,short,1,1,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,2,3,16,medium,2,2,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,2,3,17,medium,1,2,0,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,2,3,18,medium,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,3,1,19,long,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,3,1,20,long,2,2,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,3,1,21,long,1,2,0,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,3,2,22,medium,1,1,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,3,2,23,medium,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,3,2,24,medium,2,2,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,3,3,25,short,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,3,3,26,short,1,1,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,3,3,27,short,2,2,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,4,1,28,long,2,2,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,4,1,29,long,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,4,1,30,long,1,1,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,4,2,31,short,2,2,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,4,2,32,short,1,1,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,4,2,33,short,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,4,3,34,medium,3,3,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,4,3,35,medium,2,2,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Corrie_LZ,41,29,yes,78,single,4,3,36,medium,1,1,1,Alex Sánchez-Amaro,59.4,2.048247033936459
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,1,1,1,short,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,1,1,2,short,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,1,1,3,short,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,1,2,4,long,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,1,2,5,long,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,1,2,6,long,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,1,3,7,medium,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,1,3,8,medium,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,1,3,9,medium,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,2,1,10,short,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,2,1,11,short,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,2,1,12,short,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,2,2,13,long,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,2,2,14,long,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,2,2,15,long,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,2,3,16,medium,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,2,3,17,medium,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,2,3,18,medium,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,3,1,19,short,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,3,1,20,short,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,3,1,21,short,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,3,2,22,medium,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,3,2,23,medium,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,3,2,24,medium,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,3,3,25,long,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,3,3,26,long,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,3,3,27,long,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,4,1,28,medium,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,4,1,29,medium,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,4,1,30,medium,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,4,2,31,long,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,4,2,32,long,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,4,2,33,long,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,4,3,34,short,2,2,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,4,3,35,short,1,1,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Dorien_LZ,37,29,yes,78,single,4,3,36,short,3,3,1,Alex Sánchez-Amaro,59.4,1.6768709801796393
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,1,1,1,medium,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,1,1,2,medium,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,1,1,3,medium,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,1,2,4,short,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,1,2,5,short,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,1,2,6,short,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,1,3,7,long,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,1,3,8,long,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,1,3,9,long,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,2,1,10,short,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,2,1,11,short,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,2,1,12,short,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,2,2,13,medium,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,2,2,14,medium,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,2,2,15,medium,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,2,3,16,long,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,2,3,17,long,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,2,3,18,long,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,3,1,19,long,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,3,1,20,long,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,3,1,21,long,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,3,2,22,medium,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,3,2,23,medium,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,3,2,24,medium,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,3,3,25,short,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,3,3,26,short,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,3,3,27,short,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,4,1,28,medium,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,4,1,29,medium,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,4,1,30,medium,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,4,2,31,long,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,4,2,32,long,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,4,2,33,long,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,4,3,34,short,3,3,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,4,3,35,short,1,1,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Fraukje_LZ,42,29,yes,78,single,4,3,36,short,2,2,1,Alex Sánchez-Amaro,59.4,2.141091047375664
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,1,1,1,short,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,1,1,2,short,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,1,1,3,short,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,1,2,4,medium,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,1,2,5,medium,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,1,2,6,medium,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,1,3,7,long,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,1,3,8,long,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,1,3,9,long,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,2,1,10,long,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,2,1,11,long,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,2,1,12,long,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,2,2,13,short,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,2,2,14,short,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,2,2,15,short,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,2,3,16,medium,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,2,3,17,medium,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,2,3,18,medium,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,3,1,19,short,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,3,1,20,short,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,3,1,21,short,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,3,2,22,long,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,3,2,23,long,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,3,2,24,long,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,3,3,25,medium,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,3,3,26,medium,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,3,3,27,medium,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,4,1,28,long,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,4,1,29,long,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,4,1,30,long,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,4,2,31,short,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,4,2,32,short,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,4,2,33,short,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,4,3,34,medium,3,3,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,4,3,35,medium,2,2,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Frodo_LZ,24,29,yes,78,single,4,3,36,medium,1,1,1,Alex Sánchez-Amaro,59.4,0.46989880546997315
Leipzig Zoo,chimpanzee,Lobo_LZ,14,29,yes,78,single,1,1,1,long,1,1,1,Alex Sánchez-Amaro,59.4,-0.45854132892207733
Leipzig Zoo,chimpanzee,Lobo_LZ,14,29,yes,78,single,1,1,2,long,3,3,1,Alex Sánchez-Amaro,59.4,-0.45854132892207733
Leipzig Zoo,chimpanzee,Lobo_LZ,14,29,yes,78,single,1,1,3,long,2,2,1,Alex Sánchez-Amaro,59.4,-0.45854132892207733
